date,r,c,y
2025-06-14,617,1017,0
2025-06-14,619,995,0
2025-06-14,623,990,0
2025-06-14,628,981,0
2025-06-14,630,971,0
2025-06-14,634,982,0
2025-06-14,581,1075,0
2025-06-14,587,1062,0
2025-06-14,589,1071,0
2025-06-14,589,1080,0
2025-06-14,597,1024,0
2025-06-14,599,1042,0
2025-06-14,605,1050,0
2025-06-14,616,1084,0
2025-06-14,620,1026,0
2025-06-14,622,1025,0
2025-06-14,632,1033,0
2025-06-14,635,1026,0
2025-06-14,592,1119,0
2025-06-14,595,1098,0
2025-06-14,598,1098,0
2025-06-14,599,1112,0
2025-06-14,609,1090,0
2025-06-14,612,1098,0
2025-06-14,624,1113,0
2025-06-14,635,1088,0
2025-06-14,638,1105,0
2025-06-14,641,883,0
2025-06-14,648,873,0
2025-06-14,640,925,0
2025-06-14,642,899,0
2025-06-14,642,933,0
2025-06-14,644,899,0
2025-06-14,644,927,0
2025-06-14,645,941,0
2025-06-14,670,941,0
2025-06-14,670,948,0
2025-06-14,672,912,0
2025-06-14,677,954,0
2025-06-14,688,897,0
2025-06-14,696,918,0
2025-06-14,698,908,0
2025-06-14,698,940,0
2025-06-14,700,932,0
2025-06-14,640,989,0
2025-06-14,640,1009,0
2025-06-14,648,967,0
2025-06-14,652,981,0
2025-06-14,660,1010,0
2025-06-14,666,1021,0
2025-06-14,672,1004,0
2025-06-14,687,975,0
2025-06-14,689,978,0
2025-06-14,700,970,0
2025-06-14,702,985,0
2025-06-14,645,1028,0
2025-06-14,647,1029,0
2025-06-14,647,1077,0
2025-06-14,650,1041,0
2025-06-14,656,1031,0
2025-06-14,665,1069,0
2025-06-14,675,1054,0
2025-06-14,680,1072,0
2025-06-14,681,1032,0
2025-06-14,683,1055,0
2025-06-14,685,1048,0
2025-06-14,641,1105,0
2025-06-14,653,1090,0
2025-06-14,657,1114,0
2025-06-14,681,1093,0
2025-06-14,692,1094,0
2025-06-14,711,900,0
2025-06-14,712,936,0
2025-06-14,714,910,0
2025-06-14,718,941,0
2025-06-14,740,939,0
2025-06-14,742,956,0
2025-06-14,710,1018,0
2025-06-14,718,994,0
2025-06-14,719,1021,0
2025-06-14,725,982,0
2025-06-14,726,1006,0
2025-06-14,736,990,0
2025-06-14,740,994,0
2025-06-14,742,975,0
2025-06-14,742,992,0
2025-06-14,747,1011,0
2025-06-14,749,1003,0
2025-06-14,756,1015,0
2025-06-14,760,1023,0
2025-06-14,706,1051,0
2025-06-14,722,1081,0
2025-06-14,737,1047,0
2025-06-14,748,1027,0
2025-06-14,749,1038,0
2025-06-14,760,1071,0
2025-06-14,728,1112,0
2025-06-14,742,1105,0
2025-06-14,753,1104,0
2025-06-14,760,1108,0
2025-06-14,770,996,0
2025-06-14,771,1008,0
2025-06-14,772,1023,0
2025-06-14,780,996,0
2025-06-14,786,981,0
2025-06-14,791,1011,0
2025-06-14,793,994,0
2025-06-14,768,1028,0
2025-06-14,769,1032,0
2025-06-14,769,1047,0
2025-06-14,775,1025,0
2025-06-14,777,1031,0
2025-06-14,779,1033,0
2025-06-14,784,1068,0
2025-06-14,788,1065,0
2025-06-14,792,1050,0
2025-06-14,811,1077,0
2025-06-14,822,1073,0
2025-06-14,786,1097,0
2025-06-14,786,1103,0
2025-06-14,787,1095,0
2025-06-14,801,1097,0
2025-06-14,801,1106,0
2025-07-17,53,316,0
2025-07-17,43,334,0
2025-07-17,54,331,0
2025-07-17,55,330,0
2025-07-17,59,347,0
2025-07-17,59,366,0
2025-07-17,80,314,0
2025-07-17,84,308,0
2025-07-17,84,317,0
2025-07-17,104,318,0
2025-07-17,64,324,0
2025-07-17,72,372,0
2025-07-17,79,359,0
2025-07-17,89,327,0
2025-07-17,92,338,0
2025-07-17,104,336,0
2025-07-17,106,328,0
2025-07-17,106,344,0
2025-07-17,110,345,0
2025-07-17,111,354,0
2025-07-17,123,342,0
2025-07-17,125,364,0
2025-07-17,87,404,0
2025-07-17,88,416,0
2025-07-17,96,404,0
2025-07-17,105,429,0
2025-07-17,107,407,0
2025-07-17,108,444,0
2025-07-17,109,428,0
2025-07-17,113,437,0
2025-07-17,115,421,0
2025-07-17,116,384,0
2025-07-17,119,421,0
2025-07-17,120,422,0
2025-07-17,124,386,0
2025-07-17,109,502,0
2025-07-17,116,511,0
2025-07-17,119,501,0
2025-07-17,79,695,0
2025-07-17,96,693,0
2025-07-17,103,687,0
2025-07-17,112,661,0
2025-07-17,117,682,0
2025-07-17,119,674,0
2025-07-17,124,653,0
2025-07-17,159,362,0
2025-07-17,171,359,0
2025-07-17,171,378,0
2025-07-17,173,380,0
2025-07-17,174,355,0
2025-07-17,134,424,0
2025-07-17,145,412,0
2025-07-17,152,422,0
2025-07-17,158,422,0
2025-07-17,177,416,0
2025-07-17,186,401,0
2025-07-17,187,420,0
2025-07-17,129,499,0
2025-07-17,132,476,0
2025-07-17,141,452,0
2025-07-17,152,500,0
2025-07-17,162,456,0
2025-07-17,171,487,0
2025-07-17,172,488,0
2025-07-17,130,523,0
2025-07-17,145,562,0
2025-07-17,150,524,0
2025-07-17,152,514,0
2025-07-17,157,547,0
2025-07-17,170,567,0
2025-07-17,171,568,0
2025-07-17,179,530,0
2025-07-17,190,567,0
2025-07-17,136,577,0
2025-07-17,154,616,0
2025-07-17,157,601,0
2025-07-17,162,599,0
2025-07-17,168,631,0
2025-07-17,170,602,0
2025-07-17,179,626,0
2025-07-17,139,644,0
2025-07-17,140,653,0
2025-07-17,140,661,0
2025-07-17,148,649,0
2025-07-17,155,651,0
2025-07-17,164,672,0
2025-07-17,183,652,0
2025-07-17,188,643,0
2025-07-17,190,651,0
2025-07-17,191,666,0
2025-07-17,135,707,0
2025-07-17,193,362,0
2025-07-17,194,359,0
2025-07-17,197,398,0
2025-07-17,201,434,0
2025-07-17,194,469,0
2025-07-17,198,464,0
2025-07-17,202,503,0
2025-07-17,213,509,0
2025-07-17,216,503,0
2025-07-17,195,531,0
2025-07-17,198,517,0
2025-07-17,198,556,0
2025-07-17,203,539,0
2025-07-17,210,531,0
2025-07-17,218,516,0
2025-07-17,223,550,0
2025-07-17,224,532,0
2025-07-17,227,554,0
2025-07-17,235,575,0
2025-07-17,240,529,0
2025-07-17,243,554,0
2025-07-17,246,555,0
2025-07-17,199,588,0
2025-07-17,200,625,0
2025-07-17,203,612,0
2025-07-17,213,623,0
2025-07-17,216,632,0
2025-07-17,224,609,0
2025-07-17,227,606,0
2025-07-17,229,588,0
2025-07-17,240,624,0
2025-07-17,245,617,0
2025-07-17,246,591,0
2025-07-17,196,659,0
2025-07-17,199,642,0
2025-07-17,210,656,0
2025-07-17,211,700,0
2025-07-17,218,675,0
2025-07-17,225,702,0
2025-07-17,230,666,0
2025-07-17,234,645,0
2025-07-17,255,676,0
2025-07-17,292,564,0
2025-07-17,309,548,0
2025-07-17,315,568,0
2025-07-17,262,621,0
2025-07-17,273,614,0
2025-07-17,285,576,0
2025-07-17,285,630,0
2025-07-17,293,583,0
2025-07-17,297,622,0
2025-07-17,302,609,0
2025-07-17,310,608,0
2025-07-17,317,596,0
2025-07-17,270,660,0
2025-07-17,273,681,0
2025-07-17,276,668,0
2025-07-17,281,684,0
2025-07-17,292,699,0
2025-07-17,296,671,0
2025-07-17,297,699,0
2025-07-17,301,702,0
2025-07-17,305,654,0
2025-07-17,308,659,0
2025-07-17,310,669,0
2025-07-17,311,681,0
2025-07-17,312,648,0
2025-07-17,280,752,0
2025-07-17,281,721,0
2025-07-17,288,711,0
2025-07-17,288,765,0
2025-07-17,290,753,0
2025-07-17,302,750,0
2025-07-17,304,768,0
2025-07-17,311,772,0
2025-07-17,336,572,0
2025-07-17,320,621,0
2025-07-17,323,615,0
2025-07-17,324,615,0
2025-07-17,327,584,0
2025-07-17,333,608,0
2025-07-17,338,588,0
2025-07-17,357,582,0
2025-07-17,360,581,0
2025-07-17,325,694,0
2025-07-17,337,702,0
2025-07-17,324,746,0
2025-07-17,334,722,0
2025-07-17,334,737,0
2025-07-17,335,722,0
2025-07-17,342,706,0
2025-07-17,350,758,0
2025-07-17,354,710,0
2025-07-17,356,744,0
2025-07-17,357,752,0
2025-07-17,361,740,0
2025-07-17,370,709,0
2025-07-17,379,707,0
2025-07-17,329,771,0
2025-07-17,344,770,0
2025-07-17,402,755,0
2025-07-17,410,752,0
2025-07-17,419,715,0
2025-07-17,419,735,0
2025-07-17,424,750,0
2025-07-17,426,726,0
2025-07-17,432,725,0
2025-07-17,437,739,0
2025-07-17,440,749,0
2025-07-17,444,756,0
2025-07-17,398,774,0
2025-07-17,430,768,0
2025-07-17,430,781,0
2025-07-17,433,797,0
2025-07-17,441,788,0
2025-07-17,450,789,0
2025-07-17,475,794,0
2025-07-17,488,819,0
2025-07-17,504,791,0
2025-07-17,474,877,0
2025-07-17,492,858,0
2025-07-17,494,856,0
2025-07-17,494,877,0
2025-07-17,499,885,0
2025-07-17,510,914,0
2025-07-17,510,927,0
2025-07-17,516,827,0
2025-07-17,518,812,0
2025-07-17,525,813,0
2025-07-17,526,863,0
2025-07-17,534,870,0
2025-07-17,538,889,0
2025-07-17,546,885,0
2025-07-17,548,878,0
2025-07-17,550,863,0
2025-07-17,553,867,0
2025-07-17,564,848,0
2025-07-17,566,875,0
2025-07-17,512,917,0
2025-07-17,519,926,0
2025-07-17,520,919,0
2025-07-17,545,918,0
2025-07-17,546,946,0
2025-07-17,552,921,0
2025-07-17,558,941,0
2025-07-17,569,906,0
2025-07-17,570,902,0
2025-07-17,546,987,0
2025-07-17,551,994,0
2025-07-17,553,1008,0
2025-07-17,564,970,0
2025-07-17,565,1001,0
2025-07-17,566,1014,0
2025-07-17,572,978,0
2025-07-17,575,981,0
2025-07-17,554,1025,0
2025-07-17,554,1044,0
2025-07-17,555,1075,0
2025-07-17,535,1129,0
2025-07-17,540,1127,0
2025-07-17,559,1112,0
2025-07-17,564,1092,0
2025-07-17,565,1103,0
2025-07-17,572,1138,0
2025-07-17,536,1160,0
2025-07-17,539,1175,0
2025-07-17,543,1170,0
2025-07-17,552,1164,0
2025-07-17,566,1174,0
2025-07-17,568,1155,0
2025-07-17,568,1174,0
2025-07-17,597,862,0
2025-07-17,618,889,0
2025-07-17,619,879,0
2025-07-17,576,902,0
2025-07-17,583,932,0
2025-07-17,588,939,0
2025-07-17,591,935,0
2025-07-17,597,910,0
2025-07-17,612,898,0
2025-07-17,612,899,0
2025-07-17,619,904,0
2025-07-17,622,912,0
2025-07-17,625,921,0
2025-07-17,627,938,0
2025-07-17,636,946,0
2025-07-17,639,927,0
2025-07-17,576,1009,0
2025-07-17,585,962,0
2025-07-17,592,1023,0
2025-07-17,610,968,0
2025-07-17,610,998,0
2025-07-17,610,1022,0
2025-07-17,615,1010,0
2025-07-17,620,976,0
2025-07-17,620,1019,0
2025-07-17,624,988,0
2025-07-17,578,1057,0
2025-07-17,582,1048,0
2025-07-17,590,1028,0
2025-07-17,593,1069,0
2025-07-17,593,1071,0
2025-07-17,593,1073,0
2025-07-17,598,1068,0
2025-07-17,609,1066,0
2025-07-17,611,1037,0
2025-07-17,611,1057,0
2025-07-17,614,1048,0
2025-07-17,623,1065,0
2025-07-17,625,1057,0
2025-07-17,626,1058,0
2025-07-17,629,1027,0
2025-07-17,630,1037,0
2025-07-17,631,1079,0
2025-07-17,580,1099,0
2025-07-17,596,1099,0
2025-07-17,600,1104,0
2025-07-17,620,1093,0
2025-07-17,626,1118,0
2025-07-17,576,1159,0
2025-07-17,659,889,0
2025-07-17,690,888,0
2025-07-17,650,922,0
2025-07-17,660,927,0
2025-07-17,661,953,0
2025-07-17,667,896,0
2025-07-17,685,952,0
2025-07-17,694,917,0
2025-07-17,648,993,0
2025-07-17,649,972,0
2025-07-17,651,977,0
2025-07-17,655,986,0
2025-07-17,658,978,0
2025-07-17,659,967,0
2025-07-17,663,974,0
2025-07-17,678,1003,0
2025-07-17,683,1007,0
2025-07-17,684,1017,0
2025-07-17,692,960,0
2025-07-17,642,1074,0
2025-07-17,654,1036,0
2025-07-17,655,1050,0
2025-07-17,657,1079,0
2025-07-17,664,1027,0
2025-07-17,671,1039,0
2025-07-17,684,1068,0
2025-07-17,689,1055,0
2025-07-17,699,1064,0
2025-07-17,645,1106,0
2025-07-17,666,1097,0
2025-07-17,671,1116,0
2025-07-17,675,1095,0
2025-07-17,689,1099,0
2025-07-17,691,1091,0
2025-07-17,693,1113,0
2025-07-17,698,1112,0
2025-07-17,716,920,0
2025-07-17,716,940,0
2025-07-17,724,922,0
2025-07-17,727,927,0
2025-07-17,729,937,0
2025-07-17,732,948,0
2025-07-17,736,933,0
2025-07-17,760,957,0
2025-07-17,704,987,0
2025-07-17,714,966,0
2025-07-17,715,1014,0
2025-07-17,718,1014,0
2025-07-17,722,987,0
2025-07-17,738,960,0
2025-07-17,744,1009,0
2025-07-17,745,1000,0
2025-07-17,749,1003,0
2025-07-17,754,999,0
2025-07-17,756,995,0
2025-07-17,762,996,0
2025-07-17,767,975,0
2025-07-17,767,1021,0
2025-07-17,707,1076,0
2025-07-17,710,1079,0
2025-07-17,711,1075,0
2025-07-17,712,1067,0
2025-07-17,738,1082,0
2025-07-17,741,1057,0
2025-07-17,751,1078,0
2025-07-17,759,1080,0
2025-07-17,704,1092,0
2025-07-17,722,1091,0
2025-07-17,747,1095,0
2025-07-17,752,1099,0
2025-07-17,754,1103,0
2025-07-17,786,984,0
2025-07-17,793,1022,0
2025-07-17,770,1055,0
2025-07-17,773,1087,0
2025-07-17,774,1046,0
2025-07-17,782,1036,0
2025-07-17,788,1028,0
2025-07-17,788,1046,0
2025-07-17,789,1038,0
2025-07-17,800,1065,0
2025-07-17,803,1073,0
2025-07-17,805,1047,0
2025-07-17,813,1053,0
2025-07-17,819,1044,0
2025-07-17,775,1095,0
2025-07-17,788,1099,0
2025-07-17,797,1103,0
2025-07-17,808,1090,0
2025-07-22,45,319,0
2025-07-22,36,330,0
2025-07-22,37,330,0
2025-07-22,40,322,0
2025-07-22,41,335,0
2025-07-22,59,353,0
2025-07-22,60,373,0
2025-07-22,62,320,0
2025-07-22,81,315,0
2025-07-22,64,376,0
2025-07-22,65,377,0
2025-07-22,71,336,0
2025-07-22,73,327,0
2025-07-22,73,351,0
2025-07-22,77,334,0
2025-07-22,95,362,0
2025-07-22,101,358,0
2025-07-22,121,332,0
2025-07-22,125,369,0
2025-07-22,127,343,0
2025-07-22,127,361,0
2025-07-22,93,407,0
2025-07-22,95,422,0
2025-07-22,101,393,0
2025-07-22,116,418,0
2025-07-22,118,397,0
2025-07-22,126,390,0
2025-07-22,126,401,0
2025-07-22,104,490,0
2025-07-22,108,489,0
2025-07-22,112,489,0
2025-07-22,120,452,0
2025-07-22,80,696,0
2025-07-22,82,689,0
2025-07-22,94,666,0
2025-07-22,101,677,0
2025-07-22,104,692,0
2025-07-22,113,684,0
2025-07-22,102,704,0
2025-07-22,128,351,0
2025-07-22,136,350,0
2025-07-22,144,380,0
2025-07-22,147,377,0
2025-07-22,151,367,0
2025-07-22,163,371,0
2025-07-22,167,381,0
2025-07-22,169,381,0
2025-07-22,186,349,0
2025-07-22,128,411,0
2025-07-22,135,411,0
2025-07-22,137,443,0
2025-07-22,155,398,0
2025-07-22,155,434,0
2025-07-22,158,396,0
2025-07-22,162,384,0
2025-07-22,162,424,0
2025-07-22,164,413,0
2025-07-22,168,432,0
2025-07-22,184,409,0
2025-07-22,191,423,0
2025-07-22,129,506,0
2025-07-22,135,465,0
2025-07-22,145,505,0
2025-07-22,148,455,0
2025-07-22,167,455,0
2025-07-22,185,501,0
2025-07-22,133,518,0
2025-07-22,146,562,0
2025-07-22,147,532,0
2025-07-22,150,548,0
2025-07-22,156,516,0
2025-07-22,162,527,0
2025-07-22,162,571,0
2025-07-22,165,551,0
2025-07-22,167,531,0
2025-07-22,180,553,0
2025-07-22,183,525,0
2025-07-22,151,612,0
2025-07-22,156,579,0
2025-07-22,163,601,0
2025-07-22,165,587,0
2025-07-22,165,636,0
2025-07-22,174,635,0
2025-07-22,181,600,0
2025-07-22,182,625,0
2025-07-22,185,613,0
2025-07-22,188,625,0
2025-07-22,128,662,0
2025-07-22,133,653,0
2025-07-22,134,683,0
2025-07-22,139,679,0
2025-07-22,140,660,0
2025-07-22,151,660,0
2025-07-22,159,664,0
2025-07-22,170,650,0
2025-07-22,190,655,0
2025-07-22,190,673,0
2025-07-22,188,712,0
2025-07-22,211,370,0
2025-07-22,220,362,0
2025-07-22,226,373,0
2025-07-22,229,369,0
2025-07-22,229,376,0
2025-07-22,236,366,0
2025-07-22,194,399,0
2025-07-22,203,439,0
2025-07-22,220,388,0
2025-07-22,221,387,0
2025-07-22,224,386,0
2025-07-22,199,513,0
2025-07-22,210,544,0
2025-07-22,221,541,0
2025-07-22,225,569,0
2025-07-22,232,568,0
2025-07-22,232,570,0
2025-07-22,239,552,0
2025-07-22,243,564,0
2025-07-22,246,549,0
2025-07-22,251,575,0
2025-07-22,252,570,0
2025-07-22,194,603,0
2025-07-22,214,612,0
2025-07-22,218,618,0
2025-07-22,221,578,0
2025-07-22,221,597,0
2025-07-22,225,586,0
2025-07-22,231,620,0
2025-07-22,237,588,0
2025-07-22,237,607,0
2025-07-22,238,591,0
2025-07-22,243,576,0
2025-07-22,243,616,0
2025-07-22,243,634,0
2025-07-22,253,599,0
2025-07-22,212,654,0
2025-07-22,224,648,0
2025-07-22,237,656,0
2025-07-22,239,671,0
2025-07-22,241,674,0
2025-07-22,246,641,0
2025-07-22,251,682,0
2025-07-22,266,572,0
2025-07-22,266,573,0
2025-07-22,278,558,0
2025-07-22,303,547,0
2025-07-22,257,585,0
2025-07-22,271,595,0
2025-07-22,275,614,0
2025-07-22,284,634,0
2025-07-22,287,633,0
2025-07-22,290,608,0
2025-07-22,296,639,0
2025-07-22,305,617,0
2025-07-22,259,683,0
2025-07-22,264,674,0
2025-07-22,268,687,0
2025-07-22,273,640,0
2025-07-22,277,703,0
2025-07-22,278,684,0
2025-07-22,281,644,0
2025-07-22,291,677,0
2025-07-22,291,695,0
2025-07-22,296,702,0
2025-07-22,298,703,0
2025-07-22,305,659,0
2025-07-22,309,701,0
2025-07-22,312,685,0
2025-07-22,264,750,0
2025-07-22,272,705,0
2025-07-22,280,746,0
2025-07-22,282,742,0
2025-07-22,292,745,0
2025-07-22,296,748,0
2025-07-22,299,747,0
2025-07-22,304,710,0
2025-07-22,315,716,0
2025-07-22,317,740,0
2025-07-22,318,758,0
2025-07-22,318,761,0
2025-07-22,289,768,0
2025-07-22,292,768,0
2025-07-22,335,571,0
2025-07-22,322,590,0
2025-07-22,335,630,0
2025-07-22,343,593,0
2025-07-22,348,600,0
2025-07-22,344,683,0
2025-07-22,351,691,0
2025-07-22,326,756,0
2025-07-22,333,733,0
2025-07-22,334,728,0
2025-07-22,338,733,0
2025-07-22,339,749,0
2025-07-22,340,710,0
2025-07-22,347,766,0
2025-07-22,351,761,0
2025-07-22,368,740,0
2025-07-22,376,740,0
2025-07-22,379,758,0
2025-07-22,382,723,0
2025-07-22,330,774,0
2025-07-22,411,702,0
2025-07-22,388,742,0
2025-07-22,395,721,0
2025-07-22,402,718,0
2025-07-22,402,720,0
2025-07-22,402,732,0
2025-07-22,411,753,0
2025-07-22,415,739,0
2025-07-22,415,751,0
2025-07-22,416,711,0
2025-07-22,416,720,0
2025-07-22,425,737,0
2025-07-22,445,755,0
2025-07-22,385,776,0
2025-07-22,428,778,0
2025-07-22,436,809,0
2025-07-22,448,763,0
2025-07-22,458,759,1
2025-07-22,466,792,0
2025-07-22,470,774,0
2025-07-22,482,782,0
2025-07-22,484,788,0
2025-07-22,494,808,0
2025-07-22,505,824,0
2025-07-22,477,867,0
2025-07-22,483,863,0
2025-07-22,487,851,0
2025-07-22,495,866,0
2025-07-22,503,866,0
2025-07-22,510,832,0
2025-07-22,511,892,0
2025-07-22,505,918,0
2025-07-22,527,822,0
2025-07-22,513,882,0
2025-07-22,517,891,0
2025-07-22,527,877,0
2025-07-22,532,894,0
2025-07-22,560,877,0
2025-07-22,568,842,0
2025-07-22,571,891,0
2025-07-22,518,909,0
2025-07-22,523,931,0
2025-07-22,527,904,0
2025-07-22,527,910,0
2025-07-22,530,938,0
2025-07-22,545,947,0
2025-07-22,547,951,0
2025-07-22,574,937,0
2025-07-22,559,996,0
2025-07-22,565,1020,0
2025-07-22,566,967,0
2025-07-22,572,1020,0
2025-07-22,575,983,0
2025-07-22,532,1032,0
2025-07-22,537,1052,0
2025-07-22,554,1074,0
2025-07-22,564,1046,0
2025-07-22,564,1080,0
2025-07-22,571,1067,0
2025-07-22,574,1056,0
2025-07-22,575,1067,0
2025-07-22,575,1072,0
2025-07-22,539,1135,0
2025-07-22,556,1093,0
2025-07-22,560,1149,0
2025-07-22,564,1148,0
2025-07-22,567,1100,0
2025-07-22,568,1089,0
2025-07-22,572,1150,0
2025-07-22,541,1158,0
2025-07-22,546,1179,0
2025-07-22,577,840,0
2025-07-22,611,890,0
2025-07-22,618,872,0
2025-07-22,625,884,0
2025-07-22,632,888,0
2025-07-22,634,893,0
2025-07-22,580,920,0
2025-07-22,587,896,0
2025-07-22,587,936,0
2025-07-22,590,906,0
2025-07-22,591,950,0
2025-07-22,593,941,0
2025-07-22,595,932,0
2025-07-22,599,915,0
2025-07-22,607,898,0
2025-07-22,608,927,0
2025-07-22,618,905,0
2025-07-22,618,914,0
2025-07-22,637,958,0
2025-07-22,576,976,0
2025-07-22,584,975,0
2025-07-22,591,992,0
2025-07-22,592,961,0
2025-07-22,597,991,0
2025-07-22,604,967,0
2025-07-22,609,974,0
2025-07-22,611,1021,0
2025-07-22,613,994,0
2025-07-22,616,977,0
2025-07-22,627,1010,0
2025-07-22,638,978,0
2025-07-22,638,1022,0
2025-07-22,579,1031,0
2025-07-22,581,1054,0
2025-07-22,588,1051,0
2025-07-22,592,1079,0
2025-07-22,599,1057,0
2025-07-22,602,1059,0
2025-07-22,604,1026,0
2025-07-22,623,1061,0
2025-07-22,635,1053,0
2025-07-22,610,1102,0
2025-07-22,610,1109,0
2025-07-22,623,1097,0
2025-07-22,626,1133,0
2025-07-22,629,1118,1
2025-07-22,629,1119,1
2025-07-22,630,1118,1
2025-07-22,632,1118,1
2025-07-22,632,1119,1
2025-07-22,650,925,0
2025-07-22,663,925,0
2025-07-22,664,898,0
2025-07-22,678,906,0
2025-07-22,695,946,0
2025-07-22,647,996,0
2025-07-22,649,976,0
2025-07-22,650,963,0
2025-07-22,655,970,0
2025-07-22,659,980,0
2025-07-22,660,967,0
2025-07-22,677,1008,0
2025-07-22,689,1005,0
2025-07-22,701,992,0
2025-07-22,646,1063,0
2025-07-22,662,1047,0
2025-07-22,662,1085,0
2025-07-22,666,1075,0
2025-07-22,670,1080,0
2025-07-22,671,1025,0
2025-07-22,674,1048,0
2025-07-22,678,1062,0
2025-07-22,682,1052,0
2025-07-22,692,1026,0
2025-07-22,692,1040,0
2025-07-22,697,1070,0
2025-07-22,652,1122,0
2025-07-22,660,1089,0
2025-07-22,663,1123,0
2025-07-22,672,1099,0
2025-07-22,715,945,0
2025-07-22,725,955,0
2025-07-22,704,1009,0
2025-07-22,705,1010,0
2025-07-22,711,978,0
2025-07-22,714,1018,0
2025-07-22,715,1000,0
2025-07-22,718,1021,0
2025-07-22,724,1021,0
2025-07-22,725,974,0
2025-07-22,725,1006,0
2025-07-22,735,1013,0
2025-07-22,736,1021,0
2025-07-22,739,989,0
2025-07-22,750,975,0
2025-07-22,755,999,0
2025-07-22,762,1006,0
2025-07-22,705,1052,0
2025-07-22,707,1047,0
2025-07-22,707,1069,0
2025-07-22,709,1078,0
2025-07-22,716,1073,0
2025-07-22,721,1051,0
2025-07-22,723,1086,0
2025-07-22,738,1029,0
2025-07-22,747,1035,0
2025-07-22,749,1063,0
2025-07-22,753,1051,0
2025-07-22,761,1040,0
2025-07-22,764,1066,0
2025-07-22,765,1069,0
2025-07-22,717,1103,0
2025-07-22,750,1103,0
2025-07-22,758,1113,0
2025-07-22,766,1112,0
2025-07-22,768,986,0
2025-07-22,769,965,0
2025-07-22,769,969,0
2025-07-22,778,987,0
2025-07-22,786,1015,0
2025-07-22,768,1053,0
2025-07-22,770,1051,0
2025-07-22,770,1079,0
2025-07-22,772,1070,0
2025-07-22,774,1034,0
2025-07-22,798,1066,0
2025-07-22,809,1049,0
2025-07-22,818,1074,0
2025-07-22,820,1046,0
2025-07-22,829,1065,0
2025-07-22,778,1106,0
2025-07-22,782,1095,0
2025-07-22,789,1098,0
2025-07-22,799,1090,0
2025-07-24,45,337,0
2025-07-24,50,341,0
2025-07-24,68,309,0
2025-07-24,95,316,0
2025-07-24,74,369,0
2025-07-24,76,328,0
2025-07-24,78,336,0
2025-07-24,91,332,0
2025-07-24,97,343,0
2025-07-24,105,381,0
2025-07-24,106,349,0
2025-07-24,108,360,0
2025-07-24,111,363,0
2025-07-24,125,378,0
2025-07-24,82,388,0
2025-07-24,103,395,0
2025-07-24,106,424,0
2025-07-24,107,440,0
2025-07-24,123,414,0
2025-07-24,111,491,0
2025-07-24,114,454,0
2025-07-24,116,450,0
2025-07-24,123,455,0
2025-07-24,74,699,0
2025-07-24,76,692,0
2025-07-24,107,696,0
2025-07-24,113,643,0
2025-07-24,115,677,0
2025-07-24,117,668,0
2025-07-24,123,708,0
2025-07-24,147,378,0
2025-07-24,149,359,0
2025-07-24,160,378,0
2025-07-24,168,375,0
2025-07-24,178,364,0
2025-07-24,178,372,0
2025-07-24,186,374,0
2025-07-24,128,397,0
2025-07-24,129,412,0
2025-07-24,135,403,0
2025-07-24,137,446,0
2025-07-24,157,386,0
2025-07-24,170,427,0
2025-07-24,171,412,0
2025-07-24,173,423,0
2025-07-24,179,422,0
2025-07-24,187,398,0
2025-07-24,146,495,0
2025-07-24,153,481,0
2025-07-24,153,495,0
2025-07-24,165,507,0
2025-07-24,166,507,0
2025-07-24,176,460,0
2025-07-24,177,505,0
2025-07-24,178,473,0
2025-07-24,188,479,0
2025-07-24,161,539,0
2025-07-24,161,568,0
2025-07-24,166,548,0
2025-07-24,167,562,0
2025-07-24,181,530,0
2025-07-24,148,589,0
2025-07-24,150,585,0
2025-07-24,153,631,0
2025-07-24,162,581,0
2025-07-24,162,599,0
2025-07-24,165,630,0
2025-07-24,166,594,0
2025-07-24,179,626,0
2025-07-24,186,579,0
2025-07-24,188,627,0
2025-07-24,190,607,0
2025-07-24,129,649,0
2025-07-24,129,652,0
2025-07-24,136,665,0
2025-07-24,137,646,0
2025-07-24,146,640,0
2025-07-24,157,663,0
2025-07-24,167,676,0
2025-07-24,173,668,0
2025-07-24,183,656,0
2025-07-24,175,730,0
2025-07-24,209,376,0
2025-07-24,216,376,0
2025-07-24,236,373,0
2025-07-24,192,409,0
2025-07-24,196,416,0
2025-07-24,196,421,0
2025-07-24,212,432,0
2025-07-24,216,393,0
2025-07-24,225,393,0
2025-07-24,232,433,0
2025-07-24,205,508,0
2025-07-24,209,497,0
2025-07-24,198,515,0
2025-07-24,209,537,0
2025-07-24,210,524,0
2025-07-24,220,560,0
2025-07-24,223,522,0
2025-07-24,226,525,0
2025-07-24,236,543,0
2025-07-24,250,541,0
2025-07-24,192,578,0
2025-07-24,193,626,0
2025-07-24,194,622,0
2025-07-24,202,593,0
2025-07-24,203,605,0
2025-07-24,216,592,0
2025-07-24,220,577,0
2025-07-24,232,622,0
2025-07-24,248,614,0
2025-07-24,251,639,0
2025-07-24,201,640,0
2025-07-24,204,700,0
2025-07-24,205,644,0
2025-07-24,205,667,0
2025-07-24,211,686,0
2025-07-24,221,703,0
2025-07-24,228,685,0
2025-07-24,228,698,0
2025-07-24,241,651,0
2025-07-24,241,661,0
2025-07-24,246,680,0
2025-07-24,199,718,0
2025-07-24,211,715,0
